Epoch,train_loss_s0,val_loss_s0,train_loss_s1,val_loss_s1
Epoch 370,0.8317548632621765,21.09514425147913,1.3728182315826416,21.76262417016551
Epoch 371,0.9930398464202881,22.469922508407187,1.3315260410308838,23.961153871320974
Epoch 372,1.024868369102478,18.78274180627379,1.8603159189224243,23.684436968414996
Epoch 373,1.0563931465148926,20.64000169360324,1.017106533050537,20.379029482308972
Epoch 374,0.8299655914306641,19.921335860979006,0.9061213135719299,20.962078638610087
Epoch 375,1.2482935190200806,19.409542368563187,1.0184727907180786,22.070588108470762
Epoch 376,1.6263257265090942,23.899277248601184,0.9489543437957764,20.337056913589567
Epoch 377,1.4623422622680664,17.947029032244494,0.9427318572998047,20.070538952549626
Epoch 378,0.8513395190238953,21.16418965707876,0.8492738604545593,20.214789913339835
Epoch 379,0.9671645164489746,20.497627337110277,0.8747912049293518,21.591282907905253
Epoch 380,0.911865770816803,21.080831011325905,1.103701114654541,23.25682833221692
Epoch 381,0.8624444603919983,19.813368913585222,0.9986454248428345,20.991413809824735
Epoch 382,0.8889841437339783,19.435984319634734,1.0536190271377563,20.33249740551079
Epoch 383,1.4056013822555542,17.916778111698008,1.0111520290374756,19.363791268617895
Epoch 384,0.9271970391273499,22.212118610445607,0.8785421252250671,22.296368154650555
Epoch 385,0.9062007665634155,20.337788875552974,0.6836844086647034,22.056807514057052
Epoch 386,1.297400951385498,19.066399047572755,0.9697349071502686,23.441634367139226
Epoch 387,1.2091065645217896,20.12494592449971,1.0805927515029907,20.349555152576222
Epoch 388,0.9158180356025696,18.330796635288156,0.7975440621376038,21.875529637812686
Epoch 389,1.1754060983657837,18.713672584324684,3.0043256282806396,28.320625311891106
Epoch 390,0.8254522681236267,18.918536509112702,1.6875309944152832,23.866415412194634
Epoch 391,0.9271773099899292,17.192487357110764,1.1192588806152344,23.092897070351203
Epoch 392,1.0271494388580322,20.32980110696762,0.9987844228744507,25.577921966777037
Epoch 393,1.2550681829452515,19.654083964032562,1.0537362098693848,22.876445354288443
Epoch 394,1.06293785572052,21.027536125814443,1.099517583847046,24.924765126713503
Epoch 395,0.9329473972320557,18.898652301689513,1.036072850227356,24.147956481938692
Epoch 396,0.9905615448951721,18.858549627798954,1.0203365087509155,23.328574985858836
Epoch 397,1.0089560747146606,20.64051728253498,0.9523301720619202,24.939388016562322
Epoch 398,1.7324961423873901,21.399139773845672,0.9784727692604065,26.393128556895412
Epoch 399,1.4257608652114868,23.223838238878862,0.919924795627594,23.95491199244157
Epoch 400,1.1432570219039917,18.888576415190965,0.7216163873672485,24.026652730324944
Epoch 401,0.8283188939094543,18.011753039669834,0.7069147229194641,21.75668990556886
Epoch 402,1.3745794296264648,19.001919893351825,0.8522835969924927,23.415436112145454
Epoch 403,1.4846843481063843,21.336890532566528,0.8153954744338989,24.431022484031946
Epoch 404,1.6120308637619019,22.80604683164703,0.9378868341445923,24.895320941502913
Epoch 405,2.0470967292785645,21.803983721391933,1.5434623956680298,26.783979209747752
Epoch 406,1.2895781993865967,20.47075853412481,1.6974515914916992,23.93005117491917
Epoch 407,0.8072914481163025,20.372716770625036,1.0536271333694458,26.059926538470837
Epoch 408,0.8396317958831787,17.428492945413055,1.3420965671539307,20.692001485388335
Epoch 409,1.1571367979049683,21.89960146009138,1.0616592168807983,21.19532488332571
Epoch 410,0.7087324261665344,20.215705066242894,0.8067355155944824,21.406049139756025
Epoch 411,1.1560368537902832,21.2049471974863,1.585339903831482,26.786737452844452
Epoch 412,0.7984909415245056,20.270431862751906,1.3357348442077637,19.759872807160413
Epoch 413,0.8493802547454834,20.718678630888462,1.1314165592193604,20.472704285314602
Epoch 414,0.7592252492904663,18.676590101116975,0.788747251033783,19.915873041219616
Epoch 415,0.6590047478675842,18.994767940456146,0.9553831219673157,21.898092908081352
Epoch 416,0.8960868120193481,20.302803508417778,0.9897891879081726,22.101985521543476
Epoch 417,0.6770653128623962,19.185498510943237,0.9585689902305603,23.360049921396726
Epoch 418,0.7550346255302429,18.056540350968902,1.1276373863220215,23.074895292554835
Epoch 419,0.9929142594337463,19.47280974169507,1.4364837408065796,25.566147728131988
Epoch 420,0.7186940312385559,18.73558221038823,1.4229975938796997,23.09618830550217
Epoch 421,0.70664381980896,19.029085817884067,0.9493083357810974,21.220828482547873
Epoch 422,0.9449069499969482,20.501503041038585,0.8893151879310608,23.224881058833315
Epoch 423,0.8210182189941406,19.905003566226284,0.8162943124771118,21.923785473835213
Epoch 424,0.7877132296562195,19.1024498612767,0.6726058721542358,22.9442613328611
Epoch 425,0.6560906767845154,19.2336267992462,0.8172335624694824,22.689677679332856
Epoch 426,0.8018630743026733,20.790478411836453,1.010565161705017,20.122869391516343
Epoch 427,0.9212428331375122,22.880069871163485,0.8831645250320435,22.497063138625144
Epoch 428,0.9466953277587891,24.656278130049376,0.6893824934959412,23.132222575586486
Epoch 429,0.7119096517562866,18.654223703573408,0.7911372184753418,22.792662690011294
Epoch 430,0.9038436412811279,19.76320205808274,0.7449045777320862,20.817191579276205
Epoch 431,0.5330783128738403,20.47872556650913,0.6239789128303528,22.420147624202563
Epoch 432,0.5651148557662964,20.35949674871211,0.8943212032318115,21.28270948984366
Epoch 433,0.7106006145477295,16.949547946507014,2.7135698795318604,26.032007371352396
Epoch 434,0.9576783180236816,24.90792442309229,1.2556700706481934,24.66294270258544
Epoch 435,1.636428952217102,21.472902187607005,0.814542829990387,23.73658565465655
Epoch 436,0.8146079778671265,19.745176004216468,0.7100090980529785,22.81745360517188
Epoch 437,1.1488823890686035,24.64693407108517,0.732618510723114,22.66360673575025
Epoch 438,1.5792956352233887,22.803019576225626,1.214515209197998,24.809651901759207
Epoch 439,1.3805832862854004,24.10281693499143,0.855966329574585,23.46641072341192
Epoch 440,1.2168275117874146,21.69964329224864,0.661178708076477,22.521578894354597
Epoch 441,1.0875089168548584,22.72599718116322,0.5658765435218811,22.838479951082874
Epoch 442,0.8802606463432312,22.36397982735285,0.6271955370903015,23.55870090940673
Epoch 443,1.4468998908996582,27.402832258424084,0.8417396545410156,22.118913365133402
Epoch 444,2.0403285026550293,23.940557209314093,0.5448566675186157,22.796826680288895
Epoch 445,1.4093626737594604,21.21715872697532,0.5535167455673218,21.85034785423624
Epoch 446,0.9843424558639526,19.883892917868337,0.5885918736457825,23.241605333508435
Epoch 447,1.1576818227767944,24.67898307410314,1.1096385717391968,26.071046151034533
Epoch 448,0.8732936382293701,22.3972043971286,1.2278354167938232,25.376608289292964
Epoch 449,1.0343319177627563,21.63118646015462,0.6141645312309265,23.386773230287393
Epoch 450,1.3329603672027588,22.782480077690593,0.7226243615150452,26.19032606632988


